,Employment,AvgPrice,AvgWage,TotalInv,PositionsStd,AvgPositions
111,863,1.002135789949984,3.0,37111.61139772688,2.2087978356535665,8.5
112,863,1.002135789949984,3.0,36629.11482594109,2.2087978356535665,8.5
113,863,1.002135789949984,3.0,36146.6182541553,2.2087978356535665,8.5
114,863,1.002135789949984,3.0,35664.121682369514,2.2087978356535665,8.5
115,863,1.002135789949984,3.0,35181.62511058372,2.2087978356535665,8.5
116,863,1.002135789949984,3.0,34699.12853879793,2.2087978356535665,8.5
117,863,1.002135789949984,3.0,34216.63196701214,2.2087978356535665,8.5
118,863,1.002135789949984,3.0,33734.135395226345,2.2087978356535665,8.5
119,863,1.002135789949984,3.0,33251.63882344055,2.2087978356535665,8.5
120,863,1.002135789949984,3.0,32769.14225165477,2.2087978356535665,8.5
121,863,1.002135789949984,3.0,32286.645679868976,2.2087978356535665,8.5
122,863,1.002135789949984,3.0,31804.149108083187,2.2087978356535665,8.5
123,863,1.002135789949984,3.0,31321.652536297395,2.2087978356535665,8.5
124,863,1.002135789949984,3.0,30839.155964511607,2.2087978356535665,8.5
125,863,1.002135789949984,3.0,30356.659392725815,2.2087978356535665,8.5
126,863,1.002135789949984,3.0,29874.162820940026,2.2087978356535665,8.5
127,871,1.003621659483084,3.0,29420.11773590631,2.4510356500009864,8.65
128,871,1.003621659483084,3.0,28966.0726508726,2.4510356500009864,8.65
129,871,1.003621659483084,3.0,28512.027565838885,2.4510356500009864,8.65
130,871,1.003621659483084,3.0,28057.98248080517,2.4510356500009864,8.65
131,871,1.003621659483084,3.0,27603.937395771456,2.4510356500009864,8.65
132,871,1.003621659483084,3.0,27149.892310737745,2.4510356500009864,8.65
133,871,1.003621659483084,3.0,26695.84722570403,2.4510356500009864,8.65
134,871,1.003621659483084,3.0,26241.87654263873,2.4510356500009864,8.65
135,871,1.003621659483084,3.0,25787.831457605018,2.4510356500009864,8.65
136,871,1.003621659483084,3.0,25333.786372571303,2.4510356500009864,8.65
137,871,1.003621659483084,3.0,24879.74128753759,2.4510356500009864,8.65
138,871,1.003621659483084,3.0,24425.696202503877,2.4510356500009864,8.65
139,871,1.003621659483084,3.0,23971.651117470163,2.4510356500009864,8.65
140,871,1.003621659483084,3.0,23517.606032436448,2.4510356500009864,8.65
141,871,1.003621659483084,3.0,23063.560947402737,2.4510356500009864,8.65
142,871,1.003621659483084,3.0,22609.515862369022,2.4510356500009864,8.65
143,871,1.003621659483084,3.0,22155.470777335308,2.4510356500009864,8.65
144,871,1.003621659483084,3.0,21701.425692301593,2.4510356500009864,8.65
145,871,1.003621659483084,3.0,21247.564815199956,2.4510356500009864,8.65
146,871,1.003621659483084,3.0,20793.51973016624,2.4510356500009864,8.65
147,871,1.003621659483084,3.0,20339.562453411465,2.4510356500009864,8.65
148,914,1.0077962933754419,3.0,20026.454694747008,2.480855994338741,9.13
149,914,1.0077962933754419,3.0,19713.24795705799,2.480855994338741,9.13
150,914,1.0077962933754419,3.0,19400.1959540576,2.480855994338741,9.13
151,914,1.0077962933754419,3.0,19087.018825678897,2.480855994338741,9.13
152,914,1.0077962933754419,3.0,18773.817605501095,2.480855994338741,9.13
153,914,1.0077962933754419,3.0,18460.761333398113,2.480855994338741,9.13
154,914,1.0077962933754419,3.0,18147.60036301453,2.480855994338741,9.13
155,914,1.0077962933754419,3.0,17834.55695179925,2.480855994338741,9.13
156,914,1.0077962933754419,3.0,17521.35021411023,2.480855994338741,9.13
157,914,1.0077962933754419,3.0,17208.143476421206,2.480855994338741,9.13
158,914,1.0077962933754419,3.0,16894.964999842246,2.480855994338741,9.13
159,914,1.0077962933754419,3.0,16581.758262153224,2.480855994338741,9.13
160,914,1.0077962933754419,3.0,16268.551524464201,2.480855994338741,9.13
161,914,1.0077962933754419,3.0,15955.444983061005,2.480855994338741,9.13
162,914,1.0077962933754419,3.0,15642.409296668377,2.480855994338741,9.13
163,914,1.0077962933754419,3.0,15329.426019683851,2.480855994338741,9.13
164,914,1.0077962933754419,3.0,15016.327594119475,2.480855994338741,9.13
165,914,1.0077962933754419,3.0,14703.120856430454,2.480855994338741,9.13
166,914,1.0077962933754419,3.0,14389.914118741432,2.480855994338741,9.13
167,914,1.0077962933754419,3.0,14077.013585000872,2.480855994338741,9.13
168,914,1.0077962933754419,3.0,13763.956532040182,2.480855994338741,9.13
169,975,1.0128599002555696,3.0,13648.513652413832,2.3842072989663556,9.82
170,975,1.0128599002555696,3.0,13533.084912113576,2.3842072989663556,9.82
171,975,1.0128599002555696,3.0,13417.489226923968,2.3842072989663556,9.82
172,975,1.0128599002555696,3.0,13301.916636853102,2.3842072989663556,9.82
173,975,1.0128599002555696,3.0,13186.456778166146,2.3842072989663556,9.82
174,975,1.0128599002555696,3.0,13070.86109297654,2.3842072989663556,9.82
175,975,1.0128599002555696,3.0,12955.435984898268,2.3842072989663556,9.82
176,975,1.0128599002555696,3.0,12840.035629927588,2.3842072989663556,9.82
177,975,1.0128599002555696,3.0,12724.615244300436,2.3842072989663556,9.82
178,975,1.0128599002555696,3.0,12609.019559110828,2.3842072989663556,9.82
179,975,1.0128599002555696,3.0,12493.611104183627,2.3842072989663556,9.82
180,975,1.0128599002555696,3.0,12378.11051301697,2.3842072989663556,9.82
181,975,1.0128599002555696,3.0,12262.514827827363,2.3842072989663556,9.82
182,975,1.0128599002555696,3.0,12146.942057659682,2.3842072989663556,9.82
183,975,1.0128599002555696,3.0,12031.494748949766,2.3842072989663556,9.82
184,975,1.0128599002555696,3.0,11916.037115215117,2.3842072989663556,9.82
185,975,1.0128599002555696,3.0,11800.873795899883,2.3842072989663556,9.82
186,975,1.0128599002555696,3.0,11686.04706441589,2.3842072989663556,9.82
187,975,1.0128599002555696,3.0,11570.551056646933,2.3842072989663556,9.82
188,975,1.0128599002555696,3.0,11455.002474310591,2.3842072989663556,9.82
189,975,1.0128599002555696,3.0,11339.529843168288,2.3842072989663556,9.82
190,999,1.0192143988402182,3.0015896945655265,11313.634912951373,2.198507298926784,10.57
191,999,1.0192143988402182,3.0015896945655265,11287.944762238107,2.198507298926784,10.57
192,999,1.0192143988402182,3.0015896945655265,11262.14699625371,2.198507298926784,10.57
193,999,1.0192143988402182,3.0015896945655265,11236.26110751473,2.198507298926784,10.57
194,999,1.0192143988402182,3.0015896945655265,11210.304736485356,2.198507298926784,10.57
195,999,1.0192143988402182,3.0015896945655265,11184.42752560675,2.198507298926784,10.57
196,999,1.0192143988402182,3.0015896945655265,11158.820801905602,2.198507298926784,10.57
197,999,1.0192143988402182,3.0015896945655265,11132.847800518357,2.198507298926784,10.57
198,999,1.0192143988402182,3.0015896945655265,11106.94388732116,2.198507298926784,10.57
199,999,1.0192143988402182,3.0015896945655265,11081.208816895853,2.198507298926784,10.57
200,999,1.0192143988402182,3.0015896945655265,11055.228398253052,2.198507298926784,10.57
201,999,1.0192143988402182,3.0015896945655265,11029.40324902093,2.198507298926784,10.57
202,999,1.0192143988402182,3.0015896945655265,11003.735126503883,2.198507298926784,10.57
203,999,1.0192143988402182,3.0015896945655265,10977.807588995065,2.198507298926784,10.57
204,999,1.0192143988402182,3.0015896945655265,10952.083454964964,2.198507298926784,10.57
205,999,1.0192143988402182,3.0015896945655265,10926.185504380008,2.198507298926784,10.57
206,999,1.0192143988402182,3.0015896945655265,10900.281348000519,2.198507298926784,10.57
207,999,1.0192143988402182,3.0015896945655265,10874.588649373833,2.198507298926784,10.57
208,999,1.0192143988402182,3.0015896945655265,10848.774936380332,2.198507298926784,10.57
209,999,1.0192143988402182,3.0015896945655265,10822.983816819187,2.198507298926784,10.57
210,999,1.0192143988402182,3.0015896945655265,10797.148151938012,2.198507298926784,10.57
211,1000,1.0248266791650529,3.0151541427123867,10789.149637449795,2.1153360169595903,11.01
212,1000,1.0248266791650529,3.0151541427123867,10781.372674242159,2.1153360169595903,11.01
213,1000,1.0248266791650529,3.0151541427123867,10773.43282530397,2.1153360169595903,11.01
214,1000,1.0248266791650529,3.0151541427123867,10765.569052621786,2.1153360169595903,11.01
215,1000,1.0248266791650529,3.0151541427123867,10757.50830543828,2.1153360169595903,11.01
216,1000,1.0248266791650529,3.0151541427123867,10749.382196730807,2.1153360169595903,11.01
217,1000,1.0248266791650529,3.0151541427123867,10741.275120125762,2.1153360169595903,11.01
218,1000,1.0248266791650529,3.0151541427123867,10733.364874589057,2.1153360169595903,11.01
219,1000,1.0248266791650529,3.0151541427123867,10725.238765881584,2.1153360169595903,11.01
220,1000,1.0248266791650529,3.0151541427123867,10717.379803055284,2.1153360169595903,11.01
221,1000,1.0248266791650529,3.0151541427123867,10709.391677996995,2.1153360169595903,11.01
222,1000,1.0248266791650529,3.0151541427123867,10701.265569289522,2.1153360169595903,11.01
223,1000,1.0248266791650529,3.0151541427123867,10693.393481821411,2.1153360169595903,11.01
224,1000,1.0248266791650529,3.0151541427123867,10685.534743582113,2.1153360169595903,11.01
225,1000,1.0248266791650529,3.0151541427123867,10677.596187274288,2.1153360169595903,11.01
226,1000,1.0248266791650529,3.0151541427123867,10669.517488203413,2.1153360169595903,11.01
227,1000,1.0248266791650529,3.0151541427123867,10661.68580514863,2.1153360169595903,11.01
228,1000,1.0248266791650529,3.0151541427123867,10653.695857506327,2.1153360169595903,11.01
229,1000,1.0248266791650529,3.0151541427123867,10645.569748798855,2.1153360169595903,11.01
230,1000,1.0248266791650529,3.0151541427123867,10637.820828462338,2.1153360169595903,11.01
231,1000,1.0248266791650529,3.0151541427123867,10629.891332777375,2.1153360169595903,11.01
232,1000,1.031165049108332,3.033871173814487,10640.154863566757,2.1454909259028137,11.27
233,1000,1.031165049108332,3.033871173814487,10649.41805180831,2.1454909259028137,11.27
234,1000,1.031165049108332,3.033871173814487,10658.87308658434,2.1454909259028137,11.27
235,1000,1.031165049108332,3.033871173814487,10668.177640781649,2.1454909259028137,11.27
236,1000,1.031165049108332,3.033871173814487,10677.34400142724,2.1454909259028137,11.27
237,1000,1.031165049108332,3.033871173814487,10687.496157022288,2.1454909259028137,11.27
238,1000,1.031165049108332,3.033871173814487,10696.679078732534,2.1454909259028137,11.27
239,1000,1.031165049108332,3.033871173814487,10706.172835381753,2.1454909259028137,11.27
240,1000,1.031165049108332,3.033871173814487,10715.48284367919,2.1454909259028137,11.27
241,1000,1.031165049108332,3.033871173814487,10724.699234182615,2.1454909259028137,11.27
242,1000,1.031165049108332,3.033871173814487,10737.344501236319,2.1454909259028137,11.27
243,1000,1.031165049108332,3.033871173814487,10746.55371761365,2.1454909259028137,11.27
244,1000,1.031165049108332,3.033871173814487,10755.72007825924,2.1454909259028137,11.27
245,1000,1.031165049108332,3.033871173814487,10764.999406335699,2.1454909259028137,11.27
246,1000,1.031165049108332,3.033871173814487,10774.208784037653,2.1454909259028137,11.27
247,1000,1.031165049108332,3.033871173814487,10783.375144683245,2.1454909259028137,11.27
248,1000,1.031165049108332,3.033871173814487,10792.641365661852,2.1454909259028137,11.27
249,1000,1.031165049108332,3.033871173814487,10801.895870976157,2.1454909259028137,11.27
250,1000,1.031165049108332,3.033871173814487,10811.130901999999,2.1454909259028137,11.27
251,1000,1.031165049108332,3.033871173814487,10820.45951897711,2.1454909259028137,11.27
252,1000,1.031165049108332,3.033871173814487,10829.66727412011,2.1454909259028137,11.27
253,1000,1.0375288926266502,3.051637170623767,10855.904364954895,2.142970655964106,11.44
254,1000,1.0375288926266502,3.051637170623767,10882.124061136381,2.142970655964106,11.44
255,1000,1.0375288926266502,3.051637170623767,10908.489901761404,2.142970655964106,11.44
256,1000,1.0375288926266502,3.051637170623767,10934.70959794289,2.142970655964106,11.44
257,1000,1.0375288926266502,3.051637170623767,10961.082094028781,2.142970655964106,11.44
258,1000,1.0375288926266502,3.051637170623767,10987.398299860452,2.142970655964106,11.44
259,1000,1.0375288926266502,3.051637170623767,11013.973858131158,2.142970655964106,11.44
260,1000,1.0375288926266502,3.051637170623767,11040.497721040263,2.142970655964106,11.44
261,1000,1.0375288926266502,3.051637170623767,11066.99571202117,2.142970655964106,11.44
262,1000,1.0375288926266502,3.051637170623767,11093.382297787351,2.142970655964106,11.44
263,1000,1.0375288926266502,3.051637170623767,11119.601993968838,2.142970655964106,11.44
264,1000,1.0375288926266502,3.051637170623767,11145.821690150326,2.142970655964106,11.44
265,1000,1.0375288926266502,3.051637170623767,11172.041386331812,2.142970655964106,11.44
266,1000,1.0375288926266502,3.051637170623767,11198.343438381175,2.142970655964106,11.44
267,1000,1.0375288926266502,3.051637170623767,11226.805230085336,2.142970655964106,11.44
268,1000,1.0375288926266502,3.051637170623767,11253.58393015423,2.142970655964106,11.44
269,1000,1.0375288926266502,3.051637170623767,11279.998810838886,2.142970655964106,11.44
270,1000,1.0375288926266502,3.051637170623767,11306.262126972715,2.142970655964106,11.44
271,1000,1.0375288926266502,3.051637170623767,11332.532438585584,2.142970655964106,11.44
272,1000,1.0375288926266502,3.051637170623767,11360.973514669737,2.142970655964106,11.44
273,1000,1.0375288926266502,3.051637170623767,11387.372013585249,2.142970655964106,11.44
274,1000,1.0424861461185506,3.073154133864642,11426.795086604427,2.188952980654256,11.58
275,1000,1.0424861461185506,3.073154133864642,11466.443255887112,2.188952980654256,11.58
276,1000,1.0424861461185506,3.073154133864642,11505.72187404934,2.188952980654256,11.58
277,1000,1.0424861461185506,3.073154133864642,11545.245719632021,2.188952980654256,11.58
278,1000,1.0424861461185506,3.073154133864642,11584.608679234316,2.188952980654256,11.58
279,1000,1.0424861461185506,3.073154133864642,11624.099465107229,2.188952980654256,11.58
280,1000,1.0424861461185506,3.073154133864642,11663.442650596184,2.188952980654256,11.58
281,1000,1.0424861461185506,3.073154133864642,11702.90488664192,2.188952980654256,11.58
282,1000,1.0424861461185506,3.073154133864642,11742.330538838743,2.188952980654256,11.58
283,1000,1.0424861461185506,3.073154133864642,11781.736063666407,2.188952980654256,11.58
284,1000,1.0424861461185506,3.073154133864642,11821.012127594191,2.188952980654256,11.58
285,1000,1.0424861461185506,3.073154133864642,11860.415968293775,2.188952980654256,11.58
286,1000,1.0424861461185506,3.073154133864642,11899.674970594106,2.188952980654256,11.58
287,1000,1.0424861461185506,3.073154133864642,11939.144235463897,2.188952980654256,11.58
288,1000,1.0424861461185506,3.073154133864642,11978.397594107679,2.188952980654256,11.58
289,1000,1.0424861461185506,3.073154133864642,12017.835990206488,2.188952980654256,11.58
290,1000,1.0424861461185506,3.073154133864642,12060.096290212312,2.188952980654256,11.58
291,1000,1.0424861461185506,3.073154133864642,12099.516900824236,2.188952980654256,11.58
292,1000,1.0424861461185506,3.073154133864642,12138.91768581254,2.188952980654256,11.58
293,1000,1.0424861461185506,3.073154133864642,12180.680133466876,2.188952980654256,11.58
294,1000,1.0424861461185506,3.073154133864642,12219.933492110658,2.188952980654256,11.58
295,1000,1.0488810230939274,3.097455023830255,12275.736879035441,2.188376087191116,11.67
296,1000,1.0488810230939274,3.097455023830255,12331.677870618227,2.188376087191116,11.67
297,1000,1.0488810230939274,3.097455023830255,12387.569716700096,2.188376087191116,11.67
298,1000,1.0488810230939274,3.097455023830255,12443.463629986401,2.188376087191116,11.67
299,1000,1.0488810230939274,3.097455023830255,12499.43966999176,2.188376087191116,11.67
300,1000,1.0488810230939274,3.097455023830255,12555.243056916543,2.188376087191116,11.67
301,1000,1.0488810230939274,3.097455023830255,12611.104163113543,2.188376087191116,11.67
302,1000,1.0488810230939274,3.097455023830255,12667.253965184582,2.188376087191116,11.67
303,1000,1.0488810230939274,3.097455023830255,12723.339214295254,2.188376087191116,11.67
304,1000,1.0488810230939274,3.097455023830255,12779.142601220037,2.188376087191116,11.67
305,1000,1.0488810230939274,3.097455023830255,12835.034944764113,2.188376087191116,11.67
306,1000,1.0488810230939274,3.097455023830255,12890.838331688896,2.188376087191116,11.67
307,1000,1.0488810230939274,3.097455023830255,12946.762433821237,2.188376087191116,11.67
308,1000,1.0488810230939274,3.097455023830255,13002.565820746022,2.188376087191116,11.67
309,1000,1.0488810230939274,3.097455023830255,13058.504323717338,2.188376087191116,11.67
310,1000,1.0488810230939274,3.097455023830255,13114.422051431628,2.188376087191116,11.67
311,1000,1.0488810230939274,3.097455023830255,13170.415056275438,2.188376087191116,11.67
312,1000,1.0488810230939274,3.097455023830255,13226.314127042138,2.188376087191116,11.67
313,1000,1.0488810230939274,3.097455023830255,13282.278649283382,2.188376087191116,11.67
314,1000,1.0488810230939274,3.097455023830255,13338.148306199739,2.188376087191116,11.67
315,1000,1.0488810230939274,3.097455023830255,13393.98643449464,2.188376087191116,11.67
316,1000,1.0539060690769348,3.1158074124151893,13461.975062141817,2.1475614547714814,11.79
317,1000,1.0539060690769348,3.1158074124151893,13530.044074895824,2.1475614547714814,11.79
318,1000,1.0539060690769348,3.1158074124151893,13598.058833972294,2.1475614547714814,11.79
319,1000,1.0539060690769348,3.1158074124151893,13666.1017005072,2.1475614547714814,11.79
320,1000,1.0539060690769348,3.1158074124151893,13734.048829387282,2.1475614547714814,11.79
321,1000,1.0539060690769348,3.1158074124151893,13802.002438511665,2.1475614547714814,11.79
322,1000,1.0539060690769348,3.1158074124151893,13870.012969011259,2.1475614547714814,11.79
323,1000,1.0539060690769348,3.1158074124151893,13938.039901954104,2.1475614547714814,11.79
324,1000,1.0539060690769348,3.1158074124151893,14005.992493281334,2.1475614547714814,11.79
325,1000,1.0539060690769348,3.1158074124151893,14073.902444000016,2.1475614547714814,11.79
326,1000,1.0539060690769348,3.1158074124151893,14141.840132993364,2.1475614547714814,11.79
327,1000,1.0539060690769348,3.1158074124151893,14209.939429470242,2.1475614547714814,11.79
328,1000,1.0539060690769348,3.1158074124151893,14278.038017546884,2.1475614547714814,11.79
329,1000,1.0539060690769348,3.1158074124151893,14345.953381695917,2.1475614547714814,11.79
330,1000,1.0539060690769348,3.1158074124151893,14413.985580076911,2.1475614547714814,11.79
331,1000,1.0539060690769348,3.1158074124151893,14482.03750106223,2.1475614547714814,11.79
332,1000,1.0539060690769348,3.1158074124151893,14550.218797384665,2.1475614547714814,11.79
333,1000,1.0539060690769348,3.1158074124151893,14618.128748103347,2.1475614547714814,11.79
334,1000,1.0539060690769348,3.1158074124151893,14686.097590010053,2.1475614547714814,11.79
335,1000,1.0539060690769348,3.1158074124151893,14754.063876550033,2.1475614547714814,11.79
336,1000,1.0539060690769348,3.1158074124151893,14822.060952838861,2.1475614547714814,11.79
337,1000,1.0597244478426067,3.1391849587641696,14905.003277230066,2.175970699446223,11.85
338,1000,1.0597244478426067,3.1391849587641696,14987.99557137842,2.175970699446223,11.85
339,1000,1.0597244478426067,3.1391849587641696,15070.989432552726,2.175970699446223,11.85
340,1000,1.0597244478426067,3.1391849587641696,15153.959954282334,2.175970699446223,11.85
341,1000,1.0597244478426067,3.1391849587641696,15236.87376741085,2.175970699446223,11.85
342,1000,1.0597244478426067,3.1391849587641696,15319.991515330643,2.175970699446223,11.85
343,1000,1.0597244478426067,3.1391849587641696,15403.010047922811,2.175970699446223,11.85
344,1000,1.0597244478426067,3.1391849587641696,15485.956006451648,2.175970699446223,11.85
345,1000,1.0597244478426067,3.1391849587641696,15568.886614350084,2.175970699446223,11.85
346,1000,1.0597244478426067,3.1391849587641696,15651.912828138753,2.175970699446223,11.85
347,1000,1.0597244478426067,3.1391849587641696,15734.757455220659,2.175970699446223,11.85
348,1000,1.0597244478426067,3.1391849587641696,15817.936384452365,2.175970699446223,11.85
349,1000,1.0597244478426067,3.1391849587641696,15901.015263485113,2.175970699446223,11.85
350,1000,1.0597244478426067,3.1391849587641696,15983.999090343703,2.175970699446223,11.85
351,1000,1.0597244478426067,3.1391849587641696,16066.84866627151,2.175970699446223,11.85
352,1000,1.0597244478426067,3.1391849587641696,16149.843102569452,2.175970699446223,11.85
353,1000,1.0597244478426067,3.1391849587641696,16232.848739081455,2.175970699446223,11.85
354,1000,1.0597244478426067,3.1391849587641696,16316.094061621312,2.175970699446223,11.85
